classifier_variant,benchmark,family,arm,pair_id,item_id,model,target_act,target_source,predicted_act,act_match,response_sha256
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,17,pedagogy-17,minimax-m2.7,probing,exact_human_lookup,probing,1,584e3dfe14126ddd16e6776cb0cb36dc11cb1ddcd55c23370ca6d5f0dd3610c4
char_svm,mathtutorbench_pedagogy,standard,pedagogy,20,pedagogy-20,minimax-m2.7,focus,exact_human_lookup,probing,0,39bf6270338f4e9f715819ba2a7312c6440cbe24ea95f2e771e714aa2abfc3d5
word_svm,mathtutorbench_pedagogy,standard,pedagogy,20,pedagogy-20,minimax-m2.7,focus,exact_human_lookup,probing,0,39bf6270338f4e9f715819ba2a7312c6440cbe24ea95f2e771e714aa2abfc3d5
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,20,pedagogy-20,minimax-m2.7,focus,exact_human_lookup,probing,0,39bf6270338f4e9f715819ba2a7312c6440cbe24ea95f2e771e714aa2abfc3d5
char_svm,mathtutorbench_pedagogy,standard,pedagogy,21,pedagogy-21,minimax-m2.7,probing,exact_human_lookup,focus,0,178a0a02670692265069a6610d5937868d18ae65de207843ce0b9a2f0cfcab5f
word_svm,mathtutorbench_pedagogy,standard,pedagogy,21,pedagogy-21,minimax-m2.7,probing,exact_human_lookup,generic,0,178a0a02670692265069a6610d5937868d18ae65de207843ce0b9a2f0cfcab5f
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,21,pedagogy-21,minimax-m2.7,probing,exact_human_lookup,generic,0,178a0a02670692265069a6610d5937868d18ae65de207843ce0b9a2f0cfcab5f
char_svm,mathtutorbench_pedagogy,standard,pedagogy,23,pedagogy-23,minimax-m2.7,focus,exact_human_lookup,telling,0,033b023b9bdeb75a543dadd3ddf0eaf75959233705f08cc22d7eb157a581764a
word_svm,mathtutorbench_pedagogy,standard,pedagogy,23,pedagogy-23,minimax-m2.7,focus,exact_human_lookup,probing,0,033b023b9bdeb75a543dadd3ddf0eaf75959233705f08cc22d7eb157a581764a
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,23,pedagogy-23,minimax-m2.7,focus,exact_human_lookup,probing,0,033b023b9bdeb75a543dadd3ddf0eaf75959233705f08cc22d7eb157a581764a
char_svm,mathtutorbench_pedagogy,standard,pedagogy,22,pedagogy-22,minimax-m2.7,focus,exact_human_lookup,generic,0,510927ec3fe303bde31e102f2a98831b822da3b3634ff675545a747c5926074b
word_svm,mathtutorbench_pedagogy,standard,pedagogy,22,pedagogy-22,minimax-m2.7,focus,exact_human_lookup,focus,1,510927ec3fe303bde31e102f2a98831b822da3b3634ff675545a747c5926074b
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,22,pedagogy-22,minimax-m2.7,focus,exact_human_lookup,focus,1,510927ec3fe303bde31e102f2a98831b822da3b3634ff675545a747c5926074b
char_svm,mathtutorbench_pedagogy,standard,pedagogy,24,pedagogy-24,minimax-m2.7,focus,exact_human_lookup,telling,0,ac1dc084654b6a744cf534265f1e2cf20eaf576717eeb385d94564389c118f33
word_svm,mathtutorbench_pedagogy,standard,pedagogy,24,pedagogy-24,minimax-m2.7,focus,exact_human_lookup,focus,1,ac1dc084654b6a744cf534265f1e2cf20eaf576717eeb385d94564389c118f33
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,24,pedagogy-24,minimax-m2.7,focus,exact_human_lookup,focus,1,ac1dc084654b6a744cf534265f1e2cf20eaf576717eeb385d94564389c118f33
char_svm,mathtutorbench_pedagogy,standard,pedagogy,26,pedagogy-26,minimax-m2.7,focus,exact_human_lookup,focus,1,a336abbf8e4a14c36ce06cfb611e34eda13a7b065750c93ba65998cdaebe5ac6
word_svm,mathtutorbench_pedagogy,standard,pedagogy,26,pedagogy-26,minimax-m2.7,focus,exact_human_lookup,focus,1,a336abbf8e4a14c36ce06cfb611e34eda13a7b065750c93ba65998cdaebe5ac6
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,26,pedagogy-26,minimax-m2.7,focus,exact_human_lookup,focus,1,a336abbf8e4a14c36ce06cfb611e34eda13a7b065750c93ba65998cdaebe5ac6
char_svm,mathtutorbench_pedagogy,standard,pedagogy,29,pedagogy-29,minimax-m2.7,focus,exact_human_lookup,focus,1,fab2cca8ee74bd9187075bc520015aaa825e30874db95155508e661dfbf2975a
word_svm,mathtutorbench_pedagogy,standard,pedagogy,29,pedagogy-29,minimax-m2.7,focus,exact_human_lookup,focus,1,fab2cca8ee74bd9187075bc520015aaa825e30874db95155508e661dfbf2975a
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,29,pedagogy-29,minimax-m2.7,focus,exact_human_lookup,focus,1,fab2cca8ee74bd9187075bc520015aaa825e30874db95155508e661dfbf2975a
char_svm,mathtutorbench_pedagogy,standard,pedagogy,25,pedagogy-25,minimax-m2.7,focus,exact_human_lookup,focus,1,9aa4d3e077865c6fc98a37407018e38b0ea295f68d41ccc1a070e556c7fcd64f
word_svm,mathtutorbench_pedagogy,standard,pedagogy,25,pedagogy-25,minimax-m2.7,focus,exact_human_lookup,focus,1,9aa4d3e077865c6fc98a37407018e38b0ea295f68d41ccc1a070e556c7fcd64f
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,25,pedagogy-25,minimax-m2.7,focus,exact_human_lookup,focus,1,9aa4d3e077865c6fc98a37407018e38b0ea295f68d41ccc1a070e556c7fcd64f
char_svm,mathtutorbench_pedagogy,standard,pedagogy,27,pedagogy-27,minimax-m2.7,focus,exact_human_lookup,probing,0,efd7e18833243412ac4c9c2d08602e588b1458e8b86ee600c5d57dcdb9dfc37f
word_svm,mathtutorbench_pedagogy,standard,pedagogy,27,pedagogy-27,minimax-m2.7,focus,exact_human_lookup,probing,0,efd7e18833243412ac4c9c2d08602e588b1458e8b86ee600c5d57dcdb9dfc37f
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,27,pedagogy-27,minimax-m2.7,focus,exact_human_lookup,focus,1,efd7e18833243412ac4c9c2d08602e588b1458e8b86ee600c5d57dcdb9dfc37f
char_svm,mathtutorbench_pedagogy,standard,pedagogy,28,pedagogy-28,minimax-m2.7,focus,exact_human_lookup,probing,0,b790d45e8a2c8158a53f162036d2b6dc9919586efcbce43e8e5c46d7bd0d6709
word_svm,mathtutorbench_pedagogy,standard,pedagogy,28,pedagogy-28,minimax-m2.7,focus,exact_human_lookup,focus,1,b790d45e8a2c8158a53f162036d2b6dc9919586efcbce43e8e5c46d7bd0d6709
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,28,pedagogy-28,minimax-m2.7,focus,exact_human_lookup,probing,0,b790d45e8a2c8158a53f162036d2b6dc9919586efcbce43e8e5c46d7bd0d6709
char_svm,mathtutorbench_pedagogy,standard,pedagogy,30,pedagogy-30,minimax-m2.7,focus,exact_human_lookup,probing,0,52ef5cdf7b32dd4f1e5522c264d388088fc60203ea343fa0f3259f50ba351a7c
word_svm,mathtutorbench_pedagogy,standard,pedagogy,30,pedagogy-30,minimax-m2.7,focus,exact_human_lookup,focus,1,52ef5cdf7b32dd4f1e5522c264d388088fc60203ea343fa0f3259f50ba351a7c
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,30,pedagogy-30,minimax-m2.7,focus,exact_human_lookup,probing,0,52ef5cdf7b32dd4f1e5522c264d388088fc60203ea343fa0f3259f50ba351a7c
char_svm,mathtutorbench_pedagogy,standard,pedagogy,31,pedagogy-31,minimax-m2.7,focus,exact_human_lookup,generic,0,d3e470a81f3dd7cd23bdcb3f272c0525ff6edf3e9649ce4c37badde9712a276d
word_svm,mathtutorbench_pedagogy,standard,pedagogy,31,pedagogy-31,minimax-m2.7,focus,exact_human_lookup,probing,0,d3e470a81f3dd7cd23bdcb3f272c0525ff6edf3e9649ce4c37badde9712a276d
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,31,pedagogy-31,minimax-m2.7,focus,exact_human_lookup,probing,0,d3e470a81f3dd7cd23bdcb3f272c0525ff6edf3e9649ce4c37badde9712a276d
char_svm,mathtutorbench_pedagogy,standard,pedagogy,35,pedagogy-35,minimax-m2.7,probing,exact_human_lookup,probing,1,4ba26488a4d614c5eb54417357ced9bf8d183cd1a1e18a2c6954e26e3ca1045b
word_svm,mathtutorbench_pedagogy,standard,pedagogy,35,pedagogy-35,minimax-m2.7,probing,exact_human_lookup,probing,1,4ba26488a4d614c5eb54417357ced9bf8d183cd1a1e18a2c6954e26e3ca1045b
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,35,pedagogy-35,minimax-m2.7,probing,exact_human_lookup,probing,1,4ba26488a4d614c5eb54417357ced9bf8d183cd1a1e18a2c6954e26e3ca1045b
char_svm,mathtutorbench_pedagogy,standard,pedagogy,33,pedagogy-33,minimax-m2.7,probing,exact_human_lookup,focus,0,dd1b015cb1aab629876a69a476d68a29bcf050c9368fe9d5d188f64717db789d
word_svm,mathtutorbench_pedagogy,standard,pedagogy,33,pedagogy-33,minimax-m2.7,probing,exact_human_lookup,focus,0,dd1b015cb1aab629876a69a476d68a29bcf050c9368fe9d5d188f64717db789d
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,33,pedagogy-33,minimax-m2.7,probing,exact_human_lookup,focus,0,dd1b015cb1aab629876a69a476d68a29bcf050c9368fe9d5d188f64717db789d
char_svm,mathtutorbench_pedagogy,standard,pedagogy,34,pedagogy-34,minimax-m2.7,focus,exact_human_lookup,focus,1,2c31230de3387c72ebbb27f7e8112100c5217a68d56522172b7d1b94bf5cce1e
word_svm,mathtutorbench_pedagogy,standard,pedagogy,34,pedagogy-34,minimax-m2.7,focus,exact_human_lookup,focus,1,2c31230de3387c72ebbb27f7e8112100c5217a68d56522172b7d1b94bf5cce1e
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,34,pedagogy-34,minimax-m2.7,focus,exact_human_lookup,focus,1,2c31230de3387c72ebbb27f7e8112100c5217a68d56522172b7d1b94bf5cce1e
char_svm,mathtutorbench_pedagogy,standard,pedagogy,32,pedagogy-32,minimax-m2.7,focus,exact_human_lookup,probing,0,50b0bf5b73290de40aceed9348a6f1ccf10aaa90a6d0d0c65b8892fae0419495
word_svm,mathtutorbench_pedagogy,standard,pedagogy,32,pedagogy-32,minimax-m2.7,focus,exact_human_lookup,probing,0,50b0bf5b73290de40aceed9348a6f1ccf10aaa90a6d0d0c65b8892fae0419495
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,32,pedagogy-32,minimax-m2.7,focus,exact_human_lookup,probing,0,50b0bf5b73290de40aceed9348a6f1ccf10aaa90a6d0d0c65b8892fae0419495
char_svm,mathtutorbench_pedagogy,standard,pedagogy,37,pedagogy-37,minimax-m2.7,focus,exact_human_lookup,focus,1,04cb534739b29f37e9f645963e6c4626b385589f67c31b19567d32a3bfcc5085
word_svm,mathtutorbench_pedagogy,standard,pedagogy,37,pedagogy-37,minimax-m2.7,focus,exact_human_lookup,focus,1,04cb534739b29f37e9f645963e6c4626b385589f67c31b19567d32a3bfcc5085
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,37,pedagogy-37,minimax-m2.7,focus,exact_human_lookup,focus,1,04cb534739b29f37e9f645963e6c4626b385589f67c31b19567d32a3bfcc5085
char_svm,mathtutorbench_pedagogy,standard,pedagogy,38,pedagogy-38,minimax-m2.7,focus,exact_human_lookup,focus,1,7d690f5eec7b3be0fcb2529b2bdcea4f3989a3ac21dbfc21734cd404c2a61037
word_svm,mathtutorbench_pedagogy,standard,pedagogy,38,pedagogy-38,minimax-m2.7,focus,exact_human_lookup,focus,1,7d690f5eec7b3be0fcb2529b2bdcea4f3989a3ac21dbfc21734cd404c2a61037
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,38,pedagogy-38,minimax-m2.7,focus,exact_human_lookup,telling,0,7d690f5eec7b3be0fcb2529b2bdcea4f3989a3ac21dbfc21734cd404c2a61037
char_svm,mathtutorbench_pedagogy,standard,pedagogy,36,pedagogy-36,minimax-m2.7,focus,exact_human_lookup,focus,1,fbd5402bccb8917412f96910eb4a016a9e5d2c0962d33dcc221b8059dd180c66
word_svm,mathtutorbench_pedagogy,standard,pedagogy,36,pedagogy-36,minimax-m2.7,focus,exact_human_lookup,focus,1,fbd5402bccb8917412f96910eb4a016a9e5d2c0962d33dcc221b8059dd180c66
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,36,pedagogy-36,minimax-m2.7,focus,exact_human_lookup,focus,1,fbd5402bccb8917412f96910eb4a016a9e5d2c0962d33dcc221b8059dd180c66
char_svm,mathtutorbench_pedagogy,standard,pedagogy,39,pedagogy-39,minimax-m2.7,focus,exact_human_lookup,probing,0,e4ea90c6809c4e6bd58d61e5139b21a8d755c7bb3ddcf9c5881eb00204aef3bb
word_svm,mathtutorbench_pedagogy,standard,pedagogy,39,pedagogy-39,minimax-m2.7,focus,exact_human_lookup,probing,0,e4ea90c6809c4e6bd58d61e5139b21a8d755c7bb3ddcf9c5881eb00204aef3bb
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,39,pedagogy-39,minimax-m2.7,focus,exact_human_lookup,probing,0,e4ea90c6809c4e6bd58d61e5139b21a8d755c7bb3ddcf9c5881eb00204aef3bb
char_svm,mathtutorbench_pedagogy,standard,pedagogy,42,pedagogy-42,minimax-m2.7,probing,exact_human_lookup,focus,0,01deee4e266546d2a04a982be55d4ad95b4f2d45f8f80e0478d704cbc22db3a0
word_svm,mathtutorbench_pedagogy,standard,pedagogy,42,pedagogy-42,minimax-m2.7,probing,exact_human_lookup,probing,1,01deee4e266546d2a04a982be55d4ad95b4f2d45f8f80e0478d704cbc22db3a0
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,42,pedagogy-42,minimax-m2.7,probing,exact_human_lookup,focus,0,01deee4e266546d2a04a982be55d4ad95b4f2d45f8f80e0478d704cbc22db3a0
char_svm,mathtutorbench_pedagogy,standard,pedagogy,40,pedagogy-40,minimax-m2.7,probing,exact_human_lookup,focus,0,31a21197e6b561aab49eaed012dfb7f11deaf2f84f593514c6415e61594a5959
word_svm,mathtutorbench_pedagogy,standard,pedagogy,40,pedagogy-40,minimax-m2.7,probing,exact_human_lookup,focus,0,31a21197e6b561aab49eaed012dfb7f11deaf2f84f593514c6415e61594a5959
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,40,pedagogy-40,minimax-m2.7,probing,exact_human_lookup,focus,0,31a21197e6b561aab49eaed012dfb7f11deaf2f84f593514c6415e61594a5959
char_svm,mathtutorbench_pedagogy,standard,pedagogy,41,pedagogy-41,minimax-m2.7,probing,exact_human_lookup,probing,1,aef1787b3b7534ec97f1f279fc4d37f147112216739b6f2f5540cede29d02edc
word_svm,mathtutorbench_pedagogy,standard,pedagogy,41,pedagogy-41,minimax-m2.7,probing,exact_human_lookup,focus,0,aef1787b3b7534ec97f1f279fc4d37f147112216739b6f2f5540cede29d02edc
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,41,pedagogy-41,minimax-m2.7,probing,exact_human_lookup,focus,0,aef1787b3b7534ec97f1f279fc4d37f147112216739b6f2f5540cede29d02edc
char_svm,mathtutorbench_pedagogy,standard,pedagogy,43,pedagogy-43,minimax-m2.7,probing,exact_human_lookup,probing,1,4d0eefc795e90cf64766cfa719b95aebdf72a63ac4be3b589bd9a21c52b4a0a2
word_svm,mathtutorbench_pedagogy,standard,pedagogy,43,pedagogy-43,minimax-m2.7,probing,exact_human_lookup,probing,1,4d0eefc795e90cf64766cfa719b95aebdf72a63ac4be3b589bd9a21c52b4a0a2
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,43,pedagogy-43,minimax-m2.7,probing,exact_human_lookup,probing,1,4d0eefc795e90cf64766cfa719b95aebdf72a63ac4be3b589bd9a21c52b4a0a2
char_svm,mathtutorbench_pedagogy,standard,pedagogy,44,pedagogy-44,minimax-m2.7,probing,exact_human_lookup,probing,1,de7d8eb03c634912e287409dd8d0726e4b00f505d036e66969daaeb28c0e469b
word_svm,mathtutorbench_pedagogy,standard,pedagogy,44,pedagogy-44,minimax-m2.7,probing,exact_human_lookup,focus,0,de7d8eb03c634912e287409dd8d0726e4b00f505d036e66969daaeb28c0e469b
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,44,pedagogy-44,minimax-m2.7,probing,exact_human_lookup,focus,0,de7d8eb03c634912e287409dd8d0726e4b00f505d036e66969daaeb28c0e469b
char_svm,mathtutorbench_pedagogy,standard,pedagogy,45,pedagogy-45,minimax-m2.7,probing,exact_human_lookup,focus,0,ee89d60adda736addabda959b6f303d7d6a4fc95a8a1ee75e9008e7b283f7703
word_svm,mathtutorbench_pedagogy,standard,pedagogy,45,pedagogy-45,minimax-m2.7,probing,exact_human_lookup,probing,1,ee89d60adda736addabda959b6f303d7d6a4fc95a8a1ee75e9008e7b283f7703
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,45,pedagogy-45,minimax-m2.7,probing,exact_human_lookup,probing,1,ee89d60adda736addabda959b6f303d7d6a4fc95a8a1ee75e9008e7b283f7703
char_svm,mathtutorbench_pedagogy,standard,pedagogy,46,pedagogy-46,minimax-m2.7,focus,exact_human_lookup,focus,1,d7c8c1fab83491920adcec580b43372e61a1e02a69821b9b6153ee416aee97af
word_svm,mathtutorbench_pedagogy,standard,pedagogy,46,pedagogy-46,minimax-m2.7,focus,exact_human_lookup,focus,1,d7c8c1fab83491920adcec580b43372e61a1e02a69821b9b6153ee416aee97af
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,46,pedagogy-46,minimax-m2.7,focus,exact_human_lookup,focus,1,d7c8c1fab83491920adcec580b43372e61a1e02a69821b9b6153ee416aee97af
char_svm,mathtutorbench_pedagogy,standard,pedagogy,48,pedagogy-48,minimax-m2.7,focus,exact_human_lookup,focus,1,9385fb20404619272ff5caf5f7c12edd5ad1e16ff0e6a670d8fa534dd72e6596
word_svm,mathtutorbench_pedagogy,standard,pedagogy,48,pedagogy-48,minimax-m2.7,focus,exact_human_lookup,focus,1,9385fb20404619272ff5caf5f7c12edd5ad1e16ff0e6a670d8fa534dd72e6596
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,48,pedagogy-48,minimax-m2.7,focus,exact_human_lookup,focus,1,9385fb20404619272ff5caf5f7c12edd5ad1e16ff0e6a670d8fa534dd72e6596
char_svm,mathtutorbench_pedagogy,standard,pedagogy,47,pedagogy-47,minimax-m2.7,telling,exact_human_lookup,focus,0,a150e62255457c0d16f741f236f67f27793043143e1233a569d7be62bc222c15
word_svm,mathtutorbench_pedagogy,standard,pedagogy,47,pedagogy-47,minimax-m2.7,telling,exact_human_lookup,focus,0,a150e62255457c0d16f741f236f67f27793043143e1233a569d7be62bc222c15
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,47,pedagogy-47,minimax-m2.7,telling,exact_human_lookup,focus,0,a150e62255457c0d16f741f236f67f27793043143e1233a569d7be62bc222c15
char_svm,mathtutorbench_pedagogy,standard,pedagogy,49,pedagogy-49,minimax-m2.7,focus,exact_human_lookup,focus,1,57211fca4538c89684719ac7c3a6d0be3bd21c47708a0f1dd90c7cc6c2fbc021
word_svm,mathtutorbench_pedagogy,standard,pedagogy,49,pedagogy-49,minimax-m2.7,focus,exact_human_lookup,probing,0,57211fca4538c89684719ac7c3a6d0be3bd21c47708a0f1dd90c7cc6c2fbc021
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,49,pedagogy-49,minimax-m2.7,focus,exact_human_lookup,probing,0,57211fca4538c89684719ac7c3a6d0be3bd21c47708a0f1dd90c7cc6c2fbc021
char_svm,mathtutorbench_pedagogy,standard,pedagogy,52,pedagogy-52,minimax-m2.7,focus,exact_human_lookup,probing,0,9e37cfaeb6c29e8cf3f648944c0ebd89247798968b8f0623b4d2f1806f6c5292
word_svm,mathtutorbench_pedagogy,standard,pedagogy,52,pedagogy-52,minimax-m2.7,focus,exact_human_lookup,focus,1,9e37cfaeb6c29e8cf3f648944c0ebd89247798968b8f0623b4d2f1806f6c5292
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,52,pedagogy-52,minimax-m2.7,focus,exact_human_lookup,telling,0,9e37cfaeb6c29e8cf3f648944c0ebd89247798968b8f0623b4d2f1806f6c5292
char_svm,mathtutorbench_pedagogy,standard,pedagogy,51,pedagogy-51,minimax-m2.7,probing,exact_human_lookup,probing,1,3441f301096441f30830413e6ef4c3dabd415b47497fb97479d68ea7975cf2c7
word_svm,mathtutorbench_pedagogy,standard,pedagogy,51,pedagogy-51,minimax-m2.7,probing,exact_human_lookup,probing,1,3441f301096441f30830413e6ef4c3dabd415b47497fb97479d68ea7975cf2c7
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,51,pedagogy-51,minimax-m2.7,probing,exact_human_lookup,probing,1,3441f301096441f30830413e6ef4c3dabd415b47497fb97479d68ea7975cf2c7
char_svm,mathtutorbench_pedagogy,standard,pedagogy,50,pedagogy-50,minimax-m2.7,focus,exact_human_lookup,probing,0,225a94d22cb984e834442560a728b4ea3c061d1edfe9f333536b31f10b072f82
word_svm,mathtutorbench_pedagogy,standard,pedagogy,50,pedagogy-50,minimax-m2.7,focus,exact_human_lookup,probing,0,225a94d22cb984e834442560a728b4ea3c061d1edfe9f333536b31f10b072f82
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,50,pedagogy-50,minimax-m2.7,focus,exact_human_lookup,probing,0,225a94d22cb984e834442560a728b4ea3c061d1edfe9f333536b31f10b072f82
char_svm,mathtutorbench_pedagogy,standard,pedagogy,54,pedagogy-54,minimax-m2.7,focus,exact_human_lookup,focus,1,66c83c0fa4ef82e673ba4ea7461dbfd64d6087566c19ad1d727fc792bdf77c78
word_svm,mathtutorbench_pedagogy,standard,pedagogy,54,pedagogy-54,minimax-m2.7,focus,exact_human_lookup,focus,1,66c83c0fa4ef82e673ba4ea7461dbfd64d6087566c19ad1d727fc792bdf77c78
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,54,pedagogy-54,minimax-m2.7,focus,exact_human_lookup,focus,1,66c83c0fa4ef82e673ba4ea7461dbfd64d6087566c19ad1d727fc792bdf77c78
char_svm,mathtutorbench_pedagogy,standard,pedagogy,56,pedagogy-56,minimax-m2.7,telling,exact_human_lookup,telling,1,4f7ed6f0512ce078a4c32d40b1057a70f8fd213eded9186fb727e82000aa6b30
word_svm,mathtutorbench_pedagogy,standard,pedagogy,56,pedagogy-56,minimax-m2.7,telling,exact_human_lookup,focus,0,4f7ed6f0512ce078a4c32d40b1057a70f8fd213eded9186fb727e82000aa6b30
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,56,pedagogy-56,minimax-m2.7,telling,exact_human_lookup,telling,1,4f7ed6f0512ce078a4c32d40b1057a70f8fd213eded9186fb727e82000aa6b30
char_svm,mathtutorbench_pedagogy,standard,pedagogy,53,pedagogy-53,minimax-m2.7,probing,exact_human_lookup,probing,1,ed0c183f3cfb0a626bf854369e975ec0504b1ecd276270fb097c0abb4ac5060e
word_svm,mathtutorbench_pedagogy,standard,pedagogy,53,pedagogy-53,minimax-m2.7,probing,exact_human_lookup,probing,1,ed0c183f3cfb0a626bf854369e975ec0504b1ecd276270fb097c0abb4ac5060e
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,53,pedagogy-53,minimax-m2.7,probing,exact_human_lookup,probing,1,ed0c183f3cfb0a626bf854369e975ec0504b1ecd276270fb097c0abb4ac5060e
char_svm,mathtutorbench_pedagogy,standard,pedagogy,55,pedagogy-55,minimax-m2.7,telling,exact_human_lookup,focus,0,a4a08bf63f7354c159c41e7374935ee3a03c9511e80e12043443ac1b9b59199f
word_svm,mathtutorbench_pedagogy,standard,pedagogy,55,pedagogy-55,minimax-m2.7,telling,exact_human_lookup,focus,0,a4a08bf63f7354c159c41e7374935ee3a03c9511e80e12043443ac1b9b59199f
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,55,pedagogy-55,minimax-m2.7,telling,exact_human_lookup,focus,0,a4a08bf63f7354c159c41e7374935ee3a03c9511e80e12043443ac1b9b59199f
char_svm,mathtutorbench_pedagogy,standard,pedagogy,57,pedagogy-57,minimax-m2.7,telling,exact_human_lookup,focus,0,7570d95d95de73425c573dd44adf072ac98fa14c0b466b766c7f7d94991bd3d3
word_svm,mathtutorbench_pedagogy,standard,pedagogy,57,pedagogy-57,minimax-m2.7,telling,exact_human_lookup,focus,0,7570d95d95de73425c573dd44adf072ac98fa14c0b466b766c7f7d94991bd3d3
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,57,pedagogy-57,minimax-m2.7,telling,exact_human_lookup,focus,0,7570d95d95de73425c573dd44adf072ac98fa14c0b466b766c7f7d94991bd3d3
char_svm,mathtutorbench_pedagogy,standard,pedagogy,59,pedagogy-59,minimax-m2.7,telling,exact_human_lookup,focus,0,e7b69ec2c4dd165cd9649a9a63f2e11f134df37dc980e032482ea408875b1161
word_svm,mathtutorbench_pedagogy,standard,pedagogy,59,pedagogy-59,minimax-m2.7,telling,exact_human_lookup,focus,0,e7b69ec2c4dd165cd9649a9a63f2e11f134df37dc980e032482ea408875b1161
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,59,pedagogy-59,minimax-m2.7,telling,exact_human_lookup,focus,0,e7b69ec2c4dd165cd9649a9a63f2e11f134df37dc980e032482ea408875b1161
char_svm,mathtutorbench_pedagogy,standard,pedagogy,60,pedagogy-60,minimax-m2.7,telling,exact_human_lookup,probing,0,5caf4b96c6c8142b95275310ec897d5f8f87a9ed145f4522f88425d9bcf37068
word_svm,mathtutorbench_pedagogy,standard,pedagogy,60,pedagogy-60,minimax-m2.7,telling,exact_human_lookup,focus,0,5caf4b96c6c8142b95275310ec897d5f8f87a9ed145f4522f88425d9bcf37068
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,60,pedagogy-60,minimax-m2.7,telling,exact_human_lookup,focus,0,5caf4b96c6c8142b95275310ec897d5f8f87a9ed145f4522f88425d9bcf37068
char_svm,mathtutorbench_pedagogy,standard,pedagogy,61,pedagogy-61,minimax-m2.7,focus,exact_human_lookup,generic,0,40797120cba2cf0cecebc4c51e8c3ac0e384af94bf9b90084714a8e4404cedb6
