pair_id,delta,task,model,dimension
321,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
327,0.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
346,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
353,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
354,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
362,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
369,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
385,-1.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
390,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
399,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
400,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
409,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
41,-1.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
436,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
440,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
445,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
47,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
481,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
49,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
490,-1.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
500,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
531,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
539,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
545,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
569,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
572,0.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
612,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
622,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
638,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
641,-1.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
643,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
655,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
675,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
688,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
694,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
705,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
714,0.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
738,0.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
764,-1.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
824,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
856,-1.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
867,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
885,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
891,-2.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
902,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
91,-4.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
92,-3.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
926,-1.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
927,0.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
960,0.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
977,-1.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
985,-1.0,mathdial_standard,doubao-seed-2.0-pro,help_directness
10,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1013,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1041,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1044,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1052,1.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1061,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1063,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1079,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
109,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1092,-2.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1098,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
110,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1111,1.0,mathdial_standard,doubao-seed-2.0-pro,personalization
112,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
1149,-2.0,mathdial_standard,doubao-seed-2.0-pro,personalization
124,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
13,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
18,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
183,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
189,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
207,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
22,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
221,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
245,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
267,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
314,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
320,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
321,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
327,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
346,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
353,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
354,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
362,-1.0,mathdial_standard,doubao-seed-2.0-pro,personalization
369,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
385,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
390,-1.0,mathdial_standard,doubao-seed-2.0-pro,personalization
399,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
400,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
409,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
41,-1.0,mathdial_standard,doubao-seed-2.0-pro,personalization
436,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
440,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
445,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
47,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
481,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
49,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
490,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
500,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
531,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
539,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
545,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
569,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
572,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
612,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
622,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
638,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
641,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
643,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
655,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
675,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
688,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
694,-1.0,mathdial_standard,doubao-seed-2.0-pro,personalization
705,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
714,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
738,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
764,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
824,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
856,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
867,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
885,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
891,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
902,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
91,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
92,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
926,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
927,-1.0,mathdial_standard,doubao-seed-2.0-pro,personalization
960,0.0,mathdial_standard,doubao-seed-2.0-pro,personalization
977,-1.0,mathdial_standard,doubao-seed-2.0-pro,personalization
985,-1.0,mathdial_standard,doubao-seed-2.0-pro,personalization
10,2.0,mathdial_standard,glm-5.2,affective_warmth
1013,0.0,mathdial_standard,glm-5.2,affective_warmth
1041,2.0,mathdial_standard,glm-5.2,affective_warmth
1044,0.0,mathdial_standard,glm-5.2,affective_warmth
1052,0.0,mathdial_standard,glm-5.2,affective_warmth
1061,0.0,mathdial_standard,glm-5.2,affective_warmth
1063,0.0,mathdial_standard,glm-5.2,affective_warmth
1079,0.0,mathdial_standard,glm-5.2,affective_warmth
109,-1.0,mathdial_standard,glm-5.2,affective_warmth
1092,0.0,mathdial_standard,glm-5.2,affective_warmth
1098,1.0,mathdial_standard,glm-5.2,affective_warmth
110,0.0,mathdial_standard,glm-5.2,affective_warmth
1111,-1.0,mathdial_standard,glm-5.2,affective_warmth
112,1.0,mathdial_standard,glm-5.2,affective_warmth
1149,-2.0,mathdial_standard,glm-5.2,affective_warmth
124,0.0,mathdial_standard,glm-5.2,affective_warmth
13,0.0,mathdial_standard,glm-5.2,affective_warmth
18,1.0,mathdial_standard,glm-5.2,affective_warmth
183,-1.0,mathdial_standard,glm-5.2,affective_warmth
189,-1.0,mathdial_standard,glm-5.2,affective_warmth
207,0.0,mathdial_standard,glm-5.2,affective_warmth
22,-1.0,mathdial_standard,glm-5.2,affective_warmth
221,0.0,mathdial_standard,glm-5.2,affective_warmth
245,-2.0,mathdial_standard,glm-5.2,affective_warmth
267,1.0,mathdial_standard,glm-5.2,affective_warmth
314,0.0,mathdial_standard,glm-5.2,affective_warmth
320,-4.0,mathdial_standard,glm-5.2,affective_warmth
321,0.0,mathdial_standard,glm-5.2,affective_warmth
327,0.0,mathdial_standard,glm-5.2,affective_warmth
346,3.0,mathdial_standard,glm-5.2,affective_warmth
353,-1.0,mathdial_standard,glm-5.2,affective_warmth
354,1.0,mathdial_standard,glm-5.2,affective_warmth
362,1.0,mathdial_standard,glm-5.2,affective_warmth
369,-2.0,mathdial_standard,glm-5.2,affective_warmth
385,1.0,mathdial_standard,glm-5.2,affective_warmth
390,0.0,mathdial_standard,glm-5.2,affective_warmth
399,1.0,mathdial_standard,glm-5.2,affective_warmth
400,-1.0,mathdial_standard,glm-5.2,affective_warmth
409,1.0,mathdial_standard,glm-5.2,affective_warmth
41,0.0,mathdial_standard,glm-5.2,affective_warmth
436,1.0,mathdial_standard,glm-5.2,affective_warmth
440,-1.0,mathdial_standard,glm-5.2,affective_warmth
445,1.0,mathdial_standard,glm-5.2,affective_warmth
47,0.0,mathdial_standard,glm-5.2,affective_warmth
481,0.0,mathdial_standard,glm-5.2,affective_warmth
49,-1.0,mathdial_standard,glm-5.2,affective_warmth
490,0.0,mathdial_standard,glm-5.2,affective_warmth
500,-2.0,mathdial_standard,glm-5.2,affective_warmth
531,0.0,mathdial_standard,glm-5.2,affective_warmth
539,-1.0,mathdial_standard,glm-5.2,affective_warmth
545,-2.0,mathdial_standard,glm-5.2,affective_warmth
569,1.0,mathdial_standard,glm-5.2,affective_warmth
572,0.0,mathdial_standard,glm-5.2,affective_warmth
612,-1.0,mathdial_standard,glm-5.2,affective_warmth
622,0.0,mathdial_standard,glm-5.2,affective_warmth
638,-4.0,mathdial_standard,glm-5.2,affective_warmth
641,1.0,mathdial_standard,glm-5.2,affective_warmth
643,0.0,mathdial_standard,glm-5.2,affective_warmth
655,0.0,mathdial_standard,glm-5.2,affective_warmth
675,0.0,mathdial_standard,glm-5.2,affective_warmth
688,0.0,mathdial_standard,glm-5.2,affective_warmth
694,0.0,mathdial_standard,glm-5.2,affective_warmth
705,0.0,mathdial_standard,glm-5.2,affective_warmth
714,-1.0,mathdial_standard,glm-5.2,affective_warmth
738,0.0,mathdial_standard,glm-5.2,affective_warmth
764,0.0,mathdial_standard,glm-5.2,affective_warmth
824,-2.0,mathdial_standard,glm-5.2,affective_warmth
856,-1.0,mathdial_standard,glm-5.2,affective_warmth
867,0.0,mathdial_standard,glm-5.2,affective_warmth
885,-1.0,mathdial_standard,glm-5.2,affective_warmth
891,1.0,mathdial_standard,glm-5.2,affective_warmth
902,0.0,mathdial_standard,glm-5.2,affective_warmth
91,-3.0,mathdial_standard,glm-5.2,affective_warmth
92,-2.0,mathdial_standard,glm-5.2,affective_warmth
926,-1.0,mathdial_standard,glm-5.2,affective_warmth
927,1.0,mathdial_standard,glm-5.2,affective_warmth
960,-1.0,mathdial_standard,glm-5.2,affective_warmth
977,0.0,mathdial_standard,glm-5.2,affective_warmth
985,2.0,mathdial_standard,glm-5.2,affective_warmth
10,1.0,mathdial_standard,glm-5.2,autonomy_support
1013,-1.0,mathdial_standard,glm-5.2,autonomy_support
1041,-1.0,mathdial_standard,glm-5.2,autonomy_support
1044,1.0,mathdial_standard,glm-5.2,autonomy_support
1052,1.0,mathdial_standard,glm-5.2,autonomy_support
1061,1.0,mathdial_standard,glm-5.2,autonomy_support
1063,-2.0,mathdial_standard,glm-5.2,autonomy_support
1079,-1.0,mathdial_standard,glm-5.2,autonomy_support
109,0.0,mathdial_standard,glm-5.2,autonomy_support
1092,0.0,mathdial_standard,glm-5.2,autonomy_support
1098,2.0,mathdial_standard,glm-5.2,autonomy_support
110,3.0,mathdial_standard,glm-5.2,autonomy_support
1111,2.0,mathdial_standard,glm-5.2,autonomy_support
112,4.0,mathdial_standard,glm-5.2,autonomy_support
1149,-2.0,mathdial_standard,glm-5.2,autonomy_support
124,1.0,mathdial_standard,glm-5.2,autonomy_support
13,2.0,mathdial_standard,glm-5.2,autonomy_support
18,2.0,mathdial_standard,glm-5.2,autonomy_support
183,1.0,mathdial_standard,glm-5.2,autonomy_support
189,2.0,mathdial_standard,glm-5.2,autonomy_support
207,2.0,mathdial_standard,glm-5.2,autonomy_support
22,1.0,mathdial_standard,glm-5.2,autonomy_support
221,-2.0,mathdial_standard,glm-5.2,autonomy_support
245,-2.0,mathdial_standard,glm-5.2,autonomy_support
267,-3.0,mathdial_standard,glm-5.2,autonomy_support
314,1.0,mathdial_standard,glm-5.2,autonomy_support
320,0.0,mathdial_standard,glm-5.2,autonomy_support
321,0.0,mathdial_standard,glm-5.2,autonomy_support
327,2.0,mathdial_standard,glm-5.2,autonomy_support
346,0.0,mathdial_standard,glm-5.2,autonomy_support
353,0.0,mathdial_standard,glm-5.2,autonomy_support
354,-2.0,mathdial_standard,glm-5.2,autonomy_support
362,0.0,mathdial_standard,glm-5.2,autonomy_support
369,-1.0,mathdial_standard,glm-5.2,autonomy_support
385,2.0,mathdial_standard,glm-5.2,autonomy_support
390,0.0,mathdial_standard,glm-5.2,autonomy_support
399,-1.0,mathdial_standard,glm-5.2,autonomy_support
400,-2.0,mathdial_standard,glm-5.2,autonomy_support
409,2.0,mathdial_standard,glm-5.2,autonomy_support
41,-2.0,mathdial_standard,glm-5.2,autonomy_support
436,1.0,mathdial_standard,glm-5.2,autonomy_support
440,1.0,mathdial_standard,glm-5.2,autonomy_support
445,1.0,mathdial_standard,glm-5.2,autonomy_support
47,-1.0,mathdial_standard,glm-5.2,autonomy_support
481,1.0,mathdial_standard,glm-5.2,autonomy_support
49,3.0,mathdial_standard,glm-5.2,autonomy_support
490,1.0,mathdial_standard,glm-5.2,autonomy_support
500,3.0,mathdial_standard,glm-5.2,autonomy_support
531,3.0,mathdial_standard,glm-5.2,autonomy_support
539,-1.0,mathdial_standard,glm-5.2,autonomy_support
545,2.0,mathdial_standard,glm-5.2,autonomy_support
569,-1.0,mathdial_standard,glm-5.2,autonomy_support
572,1.0,mathdial_standard,glm-5.2,autonomy_support
612,1.0,mathdial_standard,glm-5.2,autonomy_support
622,-1.0,mathdial_standard,glm-5.2,autonomy_support
638,-2.0,mathdial_standard,glm-5.2,autonomy_support
641,2.0,mathdial_standard,glm-5.2,autonomy_support
643,0.0,mathdial_standard,glm-5.2,autonomy_support
655,0.0,mathdial_standard,glm-5.2,autonomy_support
675,0.0,mathdial_standard,glm-5.2,autonomy_support
688,1.0,mathdial_standard,glm-5.2,autonomy_support
694,2.0,mathdial_standard,glm-5.2,autonomy_support
705,3.0,mathdial_standard,glm-5.2,autonomy_support
714,0.0,mathdial_standard,glm-5.2,autonomy_support
738,-1.0,mathdial_standard,glm-5.2,autonomy_support
764,0.0,mathdial_standard,glm-5.2,autonomy_support
824,2.0,mathdial_standard,glm-5.2,autonomy_support
856,0.0,mathdial_standard,glm-5.2,autonomy_support
867,3.0,mathdial_standard,glm-5.2,autonomy_support
885,2.0,mathdial_standard,glm-5.2,autonomy_support
891,2.0,mathdial_standard,glm-5.2,autonomy_support
902,-1.0,mathdial_standard,glm-5.2,autonomy_support
91,1.0,mathdial_standard,glm-5.2,autonomy_support
92,1.0,mathdial_standard,glm-5.2,autonomy_support
926,0.0,mathdial_standard,glm-5.2,autonomy_support
927,0.0,mathdial_standard,glm-5.2,autonomy_support
960,0.0,mathdial_standard,glm-5.2,autonomy_support
977,0.0,mathdial_standard,glm-5.2,autonomy_support
985,1.0,mathdial_standard,glm-5.2,autonomy_support
10,0.0,mathdial_standard,glm-5.2,cognitive_load
1013,2.0,mathdial_standard,glm-5.2,cognitive_load
1041,0.0,mathdial_standard,glm-5.2,cognitive_load
1044,0.0,mathdial_standard,glm-5.2,cognitive_load
1052,0.0,mathdial_standard,glm-5.2,cognitive_load
1061,0.0,mathdial_standard,glm-5.2,cognitive_load
1063,0.0,mathdial_standard,glm-5.2,cognitive_load
1079,-1.0,mathdial_standard,glm-5.2,cognitive_load
109,-2.0,mathdial_standard,glm-5.2,cognitive_load
1092,0.0,mathdial_standard,glm-5.2,cognitive_load
1098,0.0,mathdial_standard,glm-5.2,cognitive_load
110,0.0,mathdial_standard,glm-5.2,cognitive_load
1111,0.0,mathdial_standard,glm-5.2,cognitive_load
112,-1.0,mathdial_standard,glm-5.2,cognitive_load
1149,-2.0,mathdial_standard,glm-5.2,cognitive_load
124,0.0,mathdial_standard,glm-5.2,cognitive_load
13,-1.0,mathdial_standard,glm-5.2,cognitive_load
18,-1.0,mathdial_standard,glm-5.2,cognitive_load
183,1.0,mathdial_standard,glm-5.2,cognitive_load
189,-2.0,mathdial_standard,glm-5.2,cognitive_load
207,0.0,mathdial_standard,glm-5.2,cognitive_load
22,-1.0,mathdial_standard,glm-5.2,cognitive_load
221,1.0,mathdial_standard,glm-5.2,cognitive_load
245,0.0,mathdial_standard,glm-5.2,cognitive_load
267,-1.0,mathdial_standard,glm-5.2,cognitive_load
314,-1.0,mathdial_standard,glm-5.2,cognitive_load
320,-1.0,mathdial_standard,glm-5.2,cognitive_load
321,-1.0,mathdial_standard,glm-5.2,cognitive_load
327,0.0,mathdial_standard,glm-5.2,cognitive_load
346,-1.0,mathdial_standard,glm-5.2,cognitive_load
353,0.0,mathdial_standard,glm-5.2,cognitive_load
354,-1.0,mathdial_standard,glm-5.2,cognitive_load
362,-1.0,mathdial_standard,glm-5.2,cognitive_load
369,-2.0,mathdial_standard,glm-5.2,cognitive_load
385,-2.0,mathdial_standard,glm-5.2,cognitive_load
390,-1.0,mathdial_standard,glm-5.2,cognitive_load
399,-1.0,mathdial_standard,glm-5.2,cognitive_load
400,1.0,mathdial_standard,glm-5.2,cognitive_load
409,-1.0,mathdial_standard,glm-5.2,cognitive_load
41,1.0,mathdial_standard,glm-5.2,cognitive_load
436,-2.0,mathdial_standard,glm-5.2,cognitive_load
440,-1.0,mathdial_standard,glm-5.2,cognitive_load
445,-1.0,mathdial_standard,glm-5.2,cognitive_load
47,0.0,mathdial_standard,glm-5.2,cognitive_load
481,-1.0,mathdial_standard,glm-5.2,cognitive_load
49,-1.0,mathdial_standard,glm-5.2,cognitive_load
490,-2.0,mathdial_standard,glm-5.2,cognitive_load
500,0.0,mathdial_standard,glm-5.2,cognitive_load
531,-2.0,mathdial_standard,glm-5.2,cognitive_load
539,-1.0,mathdial_standard,glm-5.2,cognitive_load
545,-1.0,mathdial_standard,glm-5.2,cognitive_load
569,-1.0,mathdial_standard,glm-5.2,cognitive_load
572,-1.0,mathdial_standard,glm-5.2,cognitive_load
612,0.0,mathdial_standard,glm-5.2,cognitive_load
622,-1.0,mathdial_standard,glm-5.2,cognitive_load
638,0.0,mathdial_standard,glm-5.2,cognitive_load
641,0.0,mathdial_standard,glm-5.2,cognitive_load
643,-1.0,mathdial_standard,glm-5.2,cognitive_load
655,0.0,mathdial_standard,glm-5.2,cognitive_load
675,-2.0,mathdial_standard,glm-5.2,cognitive_load
688,-1.0,mathdial_standard,glm-5.2,cognitive_load
694,-1.0,mathdial_standard,glm-5.2,cognitive_load
705,0.0,mathdial_standard,glm-5.2,cognitive_load
714,0.0,mathdial_standard,glm-5.2,cognitive_load
738,0.0,mathdial_standard,glm-5.2,cognitive_load
764,0.0,mathdial_standard,glm-5.2,cognitive_load
824,-2.0,mathdial_standard,glm-5.2,cognitive_load
856,0.0,mathdial_standard,glm-5.2,cognitive_load
867,-1.0,mathdial_standard,glm-5.2,cognitive_load
885,-1.0,mathdial_standard,glm-5.2,cognitive_load
891,-1.0,mathdial_standard,glm-5.2,cognitive_load
902,0.0,mathdial_standard,glm-5.2,cognitive_load
91,0.0,mathdial_standard,glm-5.2,cognitive_load
92,-1.0,mathdial_standard,glm-5.2,cognitive_load
926,-1.0,mathdial_standard,glm-5.2,cognitive_load
927,-2.0,mathdial_standard,glm-5.2,cognitive_load
960,-1.0,mathdial_standard,glm-5.2,cognitive_load
977,0.0,mathdial_standard,glm-5.2,cognitive_load
985,-1.0,mathdial_standard,glm-5.2,cognitive_load
10,-1.0,mathdial_standard,glm-5.2,diagnostic_specificity
1013,1.0,mathdial_standard,glm-5.2,diagnostic_specificity
